"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-10-29,"AQS",371230001,3,7.4,"ug/m3 LC",31,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-30,"AQS",371230001,3,6,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-31,"AQS",371230001,3,5,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-01,"AirNow",371230001,3,4.1,"ug/m3 LC",17,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-02,"AirNow",371230001,3,7.2,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-03,"AirNow",371230001,3,7.3,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-04,"AirNow",371230001,3,8.5,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-05,"AirNow",371230001,3,9.4,"ug/m3 LC",39,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-06,"AirNow",371230001,3,11.5,"ug/m3 LC",48,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-07,"AirNow",371230001,3,10.9,"ug/m3 LC",45,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-08,"AirNow",371230001,3,5,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-09,"AirNow",371230001,3,8.7,"ug/m3 LC",36,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-10,"AirNow",371230001,3,14.2,"ug/m3 LC",55,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-11,"AirNow",371230001,3,9,"ug/m3 LC",38,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-12,"AirNow",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-13,"AirNow",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-14,"AirNow",371230001,3,8.5,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-15,"AirNow",371230001,3,10.4,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-16,"AirNow",371230001,3,9.9,"ug/m3 LC",41,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-17,"AirNow",371230001,3,4.4,"ug/m3 LC",18,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-18,"AirNow",371230001,3,5.9,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-19,"AirNow",371230001,3,11.4,"ug/m3 LC",48,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-20,"AirNow",371230001,3,8.6,"ug/m3 LC",36,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-21,"AirNow",371230001,3,9.7,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-22,"AirNow",371230001,3,12.6,"ug/m3 LC",52,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-23,"AirNow",371230001,3,12.2,"ug/m3 LC",51,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-24,"AirNow",371230001,3,4.6,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-25,"AirNow",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-26,"AirNow",371230001,3,10.2,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-27,"AirNow",371230001,3,15.2,"ug/m3 LC",58,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-28,"AirNow",371230001,3,5.4,"ug/m3 LC",23,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-29,"AirNow",371230001,3,4.9,"ug/m3 LC",20,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-11-30,"AirNow",371230001,3,9,"ug/m3 LC",38,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-01,"AirNow",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-02,"AirNow",371230001,3,3.5,"ug/m3 LC",15,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-03,"AirNow",371230001,3,3.7,"ug/m3 LC",15,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-04,"AirNow",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-05,"AirNow",371230001,3,6.7,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-06,"AirNow",371230001,3,10,"ug/m3 LC",42,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-07,"AirNow",371230001,3,11.8,"ug/m3 LC",49,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-08,"AirNow",371230001,3,6.9,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-09,"AirNow",371230001,3,10.5,"ug/m3 LC",44,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-10,"AirNow",371230001,3,7.8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-11,"AirNow",371230001,3,4.4,"ug/m3 LC",18,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-12,"AirNow",371230001,3,7.7,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-13,"AirNow",371230001,3,4,"ug/m3 LC",17,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-14,"AirNow",371230001,3,3.7,"ug/m3 LC",15,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-15,"AirNow",371230001,3,6.4,"ug/m3 LC",27,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-16,"AirNow",371230001,3,7.6,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-17,"AirNow",371230001,3,3.3,"ug/m3 LC",14,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-18,"AirNow",371230001,3,4.7,"ug/m3 LC",20,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-19,"AirNow",371230001,3,7.8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-20,"AirNow",371230001,3,10.4,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-21,"AirNow",371230001,3,12.6,"ug/m3 LC",52,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-22,"AirNow",371230001,3,15.2,"ug/m3 LC",58,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-23,"AirNow",371230001,3,9.3,"ug/m3 LC",39,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-24,"AirNow",371230001,3,4.6,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-25,"AirNow",371230001,3,8.5,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-26,"AirNow",371230001,3,7.6,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-27,"AirNow",371230001,3,8.1,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-28,"AirNow",371230001,3,8.5,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-29,"AirNow",371230001,3,3.1,"ug/m3 LC",13,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-30,"AirNow",371230001,3,2.7,"ug/m3 LC",11,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-12-31,"AirNow",371230001,3,3.2,"ug/m3 LC",13,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-01-01,"AQS",371290002,3,3.4,"ug/m3 LC",14,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-02,"AQS",371290002,3,2.6,"ug/m3 LC",11,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-05,"AQS",371290002,3,1.1,"ug/m3 LC",5,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-06,"AQS",371290002,3,1.2,"ug/m3 LC",5,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-07,"AQS",371290002,3,3.1,"ug/m3 LC",13,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-08,"AQS",371290002,3,2,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-09,"AQS",371290002,3,2.6,"ug/m3 LC",11,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-10,"AQS",371290002,3,2.1,"ug/m3 LC",9,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-11,"AQS",371290002,3,3.9,"ug/m3 LC",16,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-12,"AQS",371290002,3,4.2,"ug/m3 LC",18,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-13,"AQS",371290002,3,0.6,"ug/m3 LC",3,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-14,"AQS",371290002,3,3.8,"ug/m3 LC",16,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-15,"AQS",371290002,3,7,"ug/m3 LC",29,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-16,"AQS",371290002,3,6.9,"ug/m3 LC",29,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-17,"AQS",371290002,3,7.3,"ug/m3 LC",30,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-18,"AQS",371290002,3,6.6,"ug/m3 LC",28,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-19,"AQS",371290002,3,4.6,"ug/m3 LC",19,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-20,"AQS",371290002,3,1.8,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-21,"AQS",371290002,3,1.4,"ug/m3 LC",6,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-22,"AQS",371290002,3,1.2,"ug/m3 LC",5,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-23,"AQS",371290002,3,2,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-24,"AQS",371290002,3,2.3,"ug/m3 LC",10,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-25,"AQS",371290002,3,1.4,"ug/m3 LC",6,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-26,"AQS",371290002,3,5,"ug/m3 LC",21,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-27,"AQS",371290002,3,8,"ug/m3 LC",33,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-28,"AQS",371290002,3,5.7,"ug/m3 LC",24,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-29,"AQS",371290002,3,4.6,"ug/m3 LC",19,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-30,"AQS",371290002,3,2,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-01-31,"AQS",371290002,3,2.1,"ug/m3 LC",9,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-01,"AQS",371290002,3,3.1,"ug/m3 LC",13,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-02,"AQS",371290002,3,7.1,"ug/m3 LC",30,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-03,"AQS",371290002,3,1.8,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-04,"AQS",371290002,3,3.5,"ug/m3 LC",15,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-05,"AQS",371290002,3,8,"ug/m3 LC",33,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-06,"AQS",371290002,3,11.7,"ug/m3 LC",49,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-07,"AQS",371290002,3,6.5,"ug/m3 LC",27,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-08,"AQS",371290002,3,4.3,"ug/m3 LC",18,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-09,"AQS",371290002,3,1.3,"ug/m3 LC",5,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-10,"AQS",371290002,3,3,"ug/m3 LC",13,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-11,"AQS",371290002,3,3.9,"ug/m3 LC",16,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-12,"AQS",371290002,3,0,"ug/m3 LC",0,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-13,"AQS",371290002,3,0.2,"ug/m3 LC",1,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-14,"AQS",371290002,3,1.7,"ug/m3 LC",7,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-15,"AQS",371290002,3,4.2,"ug/m3 LC",18,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-16,"AQS",371290002,3,5.2,"ug/m3 LC",22,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-17,"AQS",371290002,3,5.1,"ug/m3 LC",21,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-18,"AQS",371290002,3,3.5,"ug/m3 LC",15,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-19,"AQS",371290002,3,2.2,"ug/m3 LC",9,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-20,"AQS",371290002,3,1,"ug/m3 LC",4,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-21,"AQS",371290002,3,5.3,"ug/m3 LC",22,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-22,"AQS",371290002,3,3.9,"ug/m3 LC",16,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-23,"AQS",371290002,3,1.7,"ug/m3 LC",7,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-24,"AQS",371290002,3,2.5,"ug/m3 LC",10,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
2019-02-25,"AQS",371290002,3,1.9,"ug/m3 LC",8,"Castle Hayne",1,100,88101,"PM2.5 - Local Conditions",48900,"Wilmington, NC",37,"North Carolina",129,"New Hanover",34.364167,-77.838611
